TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Activity
1.55421E+12,-9.950302,0.46866497,0.9187749,-0.08735169,0.2066613,-0.16192019,9.96,42.9,-30.3,4
1.55421E+12,-10.084377,0.24839842,0.88046765,-0.20240025,0.12250541,-0.111852765,10.02,42.84,-30.36,4
1.55421E+12,-9.921572,0.023343466,1.1246762,-0.19068234,0.043675844,-0.060720075,10.08,42.84,-30.42,4
1.55421E+12,-9.768343,0.013766659,1.4742297,0.015978966,-0.023435818,-0.02876214,10.14,42.9,-30.48,4
1.55421E+12,-9.581595,0.12389994,1.4024036,0.15446335,-0.05006743,-0.012783174,10.2,43.02,-30.36,4
1.55421E+12,-9.3182335,0.23403321,1.7040731,0.2790993,-0.07243799,0.005326322,10.32,43.14,-30.24,4
1.55421E+12,-9.246407,0.52133745,1.7088615,0.30146983,-0.07563378,0.01917476,10.38,43.32,-30.12,4
1.55421E+12,-9.179369,0.6075287,1.7711107,0.2545982,-0.07137272,0.011717909,10.38,43.38,-29.94,4
1.55421E+12,-9.093178,0.75596917,1.7950528,0.16937704,-0.05006743,-0.024501082,10.44,43.5,-29.82,4
1.55421E+12,-9.193734,0.76554596,1.8477252,0.099069595,-0.010652645,-0.07243799,10.5,43.56,-29.64,4
1.55421E+12,-9.399636,0.6362591,1.7375919,0.018109497,0.03089267,-0.11504856,10.56,43.56,-29.52,4
1.55421E+12,-9.624691,0.43035775,1.5508442,-0.05006743,0.05006743,-0.13422333,10.56,43.5,-29.46,4
1.55421E+12,-9.677363,0.15263036,1.8189948,-0.10333065,0.051132694,-0.13422333,10.62,43.44,-29.52,4
1.55421E+12,-9.998186,-0.12509704,1.8764555,-0.10759171,0.046871636,-0.11717909,10.62,43.38,-29.52,4
1.55421E+12,-9.998186,-0.3309984,1.7375919,-0.05752428,0.040480047,-0.082025364,10.56,43.32,-29.58,4
1.55421E+12,-9.89763,-0.24001873,1.881244,0.004261058,0.039414786,-0.04580637,10.56,43.32,-29.58,4
1.55421E+12,-9.868899,-0.23044191,1.857302,0.06178534,0.036218993,-0.020240024,10.56,43.32,-29.58,4
1.55421E+12,-9.710882,-0.00059855,1.7902644,0.07563378,0.033023197,-0.008522116,10.5,43.32,-29.58,4
1.55421E+12,-9.672575,0.20051439,1.7615339,0.033023197,0.02130529,-0.002130529,10.44,43.38,-29.58,4
1.55421E+12,-9.672575,0.20530279,1.5556326,-0.024501082,0.006391587,-0.011717909,10.44,43.44,-29.64,4
1.55421E+12,-9.653421,0.30107087,1.6370354,-0.07350325,-0.02130529,-0.04261058,10.44,43.56,-29.7,4
1.55421E+12,-9.519346,0.31064767,1.6178818,-0.09054748,-0.05752428,-0.07137272,10.38,43.62,-29.82,4
1.55421E+12,-9.5385,0.2148796,1.608305,-0.10439592,-0.08948222,-0.08948222,10.38,43.68,-29.88,4
1.55421E+12,-9.485827,0.11911154,1.7423803,-0.10439592,-0.10865697,-0.10333065,10.38,43.74,-29.94,4
1.55421E+12,-9.423578,0.018555064,1.6944963,-0.080960095,-0.11504856,-0.10333065,10.44,43.8,-30,4
1.55421E+12,-9.361329,-0.0724246,2.0440497,-0.034088463,-0.10972224,-0.096939065,10.44,43.8,-30.06,4
1.55421E+12,-9.370906,-0.11552023,2.1350293,0.04261058,-0.08628642,-0.09054748,10.44,43.86,-30.12,4
1.55421E+12,-9.3661175,0.004189853,2.034473,0.09374327,-0.049002163,-0.08735169,10.44,43.86,-30.18,4
1.55421E+12,-9.543288,0.076015905,1.8716671,0.09161274,-0.00958738,-0.07243799,10.44,43.86,-30.18,4
1.55421E+12,-9.557653,0.04249708,1.7328035,0.040480047,0.012783174,-0.05965481,10.44,43.74,-30.18,4
1.55421E+12,-9.600749,0.08559271,1.83336,0,0.02130529,-0.0479369,10.44,43.74,-30.18,4
1.55421E+12,-9.533711,-0.0676362,1.8956091,-0.01917476,0.024501082,-0.027696876,10.44,43.68,-30.18,4
1.55421E+12,-9.524135,0.008978256,1.9099745,0.014913702,0.034088463,-0.012783174,10.44,43.68,-30.18,4
1.55421E+12,-9.437943,0.13826515,1.7806876,0.101200126,0.0479369,0.003195793,10.44,43.56,-30.24,4
1.55421E+12,-9.361329,0.27234045,1.857302,0.15659387,0.0628506,0.012783174,10.44,43.5,-30.24,4
1.55421E+12,-9.437943,0.20051439,1.6944963,0.16192019,0.07563378,0.018109497,10.5,43.5,-30.24,4
1.55421E+12,-9.533711,0.23403321,1.4742297,0.14274544,0.082025364,0.033023197,10.5,43.5,-30.24,4
1.55421E+12,-9.519346,0.18614918,1.536479,0.12144015,0.083090626,0.040480047,10.5,43.56,-30.24,4
1.55421E+12,-9.509769,0.18136078,1.6514006,0.12783173,0.06711166,0.036218993,10.5,43.56,-30.3,4
1.55421E+12,-9.533711,0.18136078,1.5795746,0.14274544,0.05539375,0.026631612,10.56,43.62,-30.3,4
1.55421E+12,-9.528923,0.18136078,1.785476,0.15978967,0.04474111,0.012783174,10.56,43.62,-30.3,4
1.55421E+12,-9.490616,0.023343466,1.929128,0.20240025,0.05006743,-0.005326322,10.56,43.62,-30.36,4
1.55421E+12,-9.433155,-0.019752163,2.0919337,0.24714136,0.07669904,-0.017044231,10.56,43.62,-30.36,4
1.55421E+12,-9.332599,-0.05805939,2.1733365,0.32490566,0.10972224,-0.029827405,10.56,43.56,-30.42,4
1.55421E+12,-9.466674,-0.02932897,2.0248961,0.42184472,0.15233281,-0.02876214,10.56,43.5,-30.48,4
1.55421E+12,-9.514558,0.0664391,1.83336,0.4612595,0.17470337,-0.02130529,10.56,43.38,-30.54,4
1.55421E+12,-9.519346,0.19572599,1.6657659,0.46552056,0.18535602,-0.004261058,10.56,43.32,-30.54,4
1.55421E+12,-9.643845,0.53570265,1.4311341,0.38242993,0.18429075,0.005326322,10.62,43.2,-30.6,4
1.55421E+12,-9.629479,0.7990648,1.4646529,0.28655612,0.18322548,0.02130529,10.62,43.02,-30.66,4
1.55421E+12,-9.586384,0.75118077,1.2731167,0.19387813,0.17044231,0.004261058,10.62,42.72,-30.72,4
1.55421E+12,-9.720459,0.7751228,1.2108675,0.10333065,0.15659387,-0.05219796,10.68,42.48,-30.84,4
1.55421E+12,-9.701305,0.6937199,1.0720038,0.03089267,0.13422333,-0.080960095,10.74,42.24,-30.9,4
1.55421E+12,-9.825804,0.54527944,0.9235633,-0.017044231,0.112918034,-0.098004326,10.74,42,-31.02,4
1.55421E+12,-9.744401,0.46866497,0.8086416,-0.043675844,0.09054748,-0.11504856,10.8,41.82,-31.08,4
1.55421E+12,-9.706094,0.43993455,0.88046765,-0.0628506,0.056459017,-0.12996227,10.86,41.58,-31.14,4
1.55421E+12,-9.701305,0.29149407,1.0480618,-0.08735169,0.020240024,-0.13741912,10.92,41.4,-31.2,4
1.55421E+12,-9.691729,0.28670564,1.1534066,-0.09267801,-0.010652645,-0.14594123,10.98,41.28,-31.26,4
1.55421E+12,-9.634268,-0.00059855,1.2156559,-0.066046394,-0.03834952,-0.15233281,10.98,41.28,-31.32,4
1.55421E+12,-9.619903,0.10474633,1.3449428,-0.025566347,-0.053263225,-0.15446335,11.04,41.28,-31.32,4
1.55421E+12,-9.605537,0.047285482,1.5173253,0.004261058,-0.058589544,-0.15233281,11.04,41.28,-31.32,4
1.55421E+12,-9.591172,0.076015905,1.7040731,0.020240024,-0.05539375,-0.14487597,11.04,41.28,-31.32,4
1.55421E+12,-9.619903,0.047285482,1.4550761,0.03089267,-0.054328486,-0.13848437,11.1,41.34,-31.32,4
1.55421E+12,-9.662998,0.19572599,1.5699978,0.03195793,-0.051132694,-0.13209279,11.1,41.4,-31.32,4
1.55421E+12,-9.65821,0.25318682,1.7136499,0.04474111,-0.023435818,-0.11930962,11.1,41.46,-31.32,4
1.55421E+12,-9.619903,0.3824737,1.7232267,0.09374327,0.010652645,-0.11717909,11.1,41.58,-31.32,4
1.55421E+12,-9.739613,0.28670564,1.7184383,0.12357068,0.049002163,-0.11611383,11.1,41.64,-31.32,4
1.55421E+12,-9.730036,0.13826515,1.6130934,0.11611383,0.08628642,-0.10013486,11.1,41.82,-31.32,4
1.55421E+12,-9.835381,0.095169514,1.3497312,0.083090626,0.10226539,-0.07137272,11.04,42,-31.38,4
1.55421E+12,-9.859323,0.023343466,1.3545196,0.03195793,0.10759171,-0.04474111,10.98,42.12,-31.38,4
1.55421E+12,-9.821015,0.16220717,1.0576386,-0.037284255,0.094808534,-0.003195793,10.92,42.3,-31.38,4
1.55421E+12,-9.749189,0.26755205,1.1198878,-0.066046394,0.07243799,0.01917476,10.86,42.42,-31.38,4
1.55421E+12,-9.701305,0.3633201,1.0432734,-0.066046394,0.040480047,0.023435818,10.8,42.42,-31.44,4
1.55421E+12,-9.533711,0.3585317,1.0193313,-0.054328486,0.00958738,0.014913702,10.8,42.48,-31.44,4
1.55421E+12,-9.533711,0.40162733,0.9044097,-0.040480047,-0.010652645,0.005326322,10.8,42.54,-31.5,4
1.55421E+12,-9.557653,0.3681085,1.0672154,-0.03834952,-0.03834952,-0.007456851,10.8,42.48,-31.5,4
1.55421E+12,-9.600749,0.24839842,0.97144735,-0.0479369,-0.056459017,-0.017044231,10.86,42.48,-31.5,4
1.55421E+12,-9.605537,0.19572599,1.2779051,-0.05539375,-0.06498113,-0.033023197,10.86,42.48,-31.44,4
1.55421E+12,-9.528923,0.19572599,1.335366,-0.066046394,-0.06178534,-0.04261058,10.92,42.48,-31.26,4
1.55421E+12,-9.68694,-0.048482586,1.4167689,-0.06711166,-0.06178534,-0.040480047,10.98,42.42,-31.14,4
1.55421E+12,-9.830592,0.12868834,1.4263457,-0.03834952,-0.060720075,-0.03089267,11.04,42.42,-31.02,4
1.55421E+12,-9.643845,0.20051439,1.407192,-0.005326322,-0.05752428,-0.023435818,11.04,42.42,-30.9,4
1.55421E+12,-9.691729,0.18614918,1.4790181,0,-0.054328486,-0.020240024,11.04,42.36,-30.78,4
1.55421E+12,-9.65821,0.22924481,1.4359225,0.004261058,-0.05006743,-0.02130529,11.04,42.36,-30.66,4
1.55421E+12,-9.643845,0.24361002,1.4790181,0.007456851,-0.043675844,-0.029827405,10.98,42.36,-30.54,4
1.55421E+12,-9.56723,0.30107087,1.3305776,0.020240024,-0.037284255,-0.03195793,10.98,42.3,-30.54,4
1.55421E+12,-9.600749,0.29149407,1.1725603,0.01917476,-0.04474111,-0.029827405,10.92,42.3,-30.6,4
1.55421E+12,-9.552865,0.3681085,1.287482,-0.014913702,-0.051132694,-0.033023197,10.86,42.24,-30.6,4
1.55421E+12,-9.5385,0.3633201,1.4598645,-0.08841695,-0.053263225,-0.034088463,10.86,42.24,-30.6,4
1.55421E+12,-9.562442,0.30107087,1.4359225,-0.12037488,-0.0479369,-0.033023197,10.86,42.18,-30.6,4
1.55421E+12,-9.615114,0.3298013,1.38325,-0.128897,-0.04261058,-0.03089267,10.92,42.18,-30.66,4
1.55421E+12,-9.643845,0.16220717,1.3162124,-0.10439592,-0.04580637,-0.01917476,10.92,42.18,-30.72,4
1.55421E+12,-9.706094,0.15741876,1.4550761,-0.07137272,-0.046871636,-0.02130529,10.92,42.18,-30.78,4
1.55421E+12,-9.744401,0.25797522,1.536479,-0.054328486,-0.058589544,-0.02876214,10.98,42.18,-30.78,4
1.55421E+12,-9.758766,0.28670564,1.3736732,-0.05752428,-0.060720075,-0.03089267,11.04,42.24,-30.78,4
1.55421E+12,-9.758766,0.19572599,1.5125369,-0.068176925,-0.066046394,-0.036218993,11.04,42.3,-30.84,4
1.55421E+12,-9.65821,0.14784196,1.6418238,-0.060720075,-0.06391586,-0.039414786,11.04,42.42,-30.84,4
1.55421E+12,-9.677363,0.061650693,1.6705543,-0.036218993,-0.058589544,-0.040480047,10.98,42.6,-30.84,4
1.55421E+12,-9.701305,0.19572599,1.6370354,-0.004261058,-0.054328486,-0.036218993,10.98,42.72,-30.84,4
1.55421E+12,-9.519346,0.19572599,1.7088615,0.00958738,-0.05006743,-0.036218993,10.92,42.84,-30.84,4
1.55421E+12,-9.519346,0.23882163,1.7232267,0.012783174,-0.03089267,-0.040480047,10.86,42.9,-30.9,4
1.55421E+12,-9.500193,0.26755205,1.6370354,-0.012783174,-0.02130529,-0.04580637,10.8,43.02,-30.9,4
1.55421E+12,-9.481039,0.30107087,1.6274586,-0.04580637,0,-0.043675844,10.74,43.02,-30.96,4
1.55421E+12,-9.466674,0.26276365,1.4502877,-0.053263225,0.00958738,-0.0479369,10.74,43.02,-31.08,4
1.55421E+12,-9.528923,0.29149407,1.407192,-0.049002163,0.014913702,-0.04580637,10.74,43.02,-31.2,4
1.55421E+12,-9.562442,0.26755205,1.3784616,-0.04261058,0.008522116,-0.04580637,10.74,42.96,-31.32,4
1.55421E+12,-9.576807,0.23882163,1.3976152,-0.040480047,0.005326322,-0.04261058,10.74,42.9,-31.38,4
1.55421E+12,-9.5385,0.24839842,1.3976152,-0.036218993,0.001065265,-0.04261058,10.74,42.9,-31.44,4
1.55421E+12,-9.548077,0.18614918,1.4885949,-0.04261058,0.001065265,-0.037284255,10.8,42.9,-31.44,4
1.55421E+12,-9.619903,0.14784196,1.3880384,-0.0479369,0.003195793,-0.033023197,10.86,42.84,-31.5,4
1.55421E+12,-9.720459,0.10474633,1.3976152,-0.05006743,-0.005326322,-0.036218993,10.92,42.84,-31.5,4
1.55421E+12,-9.730036,0.29149407,1.4790181,-0.03834952,-0.017044231,-0.03089267,10.98,42.78,-31.44,4
1.55421E+12,-9.653421,0.29628247,1.4646529,-0.02876214,-0.023435818,-0.017044231,10.98,42.78,-31.32,4
1.55421E+12,-9.701305,0.32022446,1.632247,-0.03195793,-0.025566347,-0.011717909,10.98,42.84,-31.2,4
1.55421E+12,-9.68694,0.30107087,1.6178818,-0.040480047,-0.033023197,-0.014913702,10.98,42.84,-31.08,4
1.55421E+12,-9.725247,0.30107087,1.6178818,-0.049002163,-0.036218993,-0.023435818,10.92,42.84,-31.02,4
1.55421E+12,-9.581595,0.29628247,1.5747862,-0.06178534,-0.035153728,-0.034088463,10.92,42.84,-30.96,4
1.55421E+12,-9.619903,0.26755205,1.7136499,-0.08628642,-0.036218993,-0.043675844,10.92,42.84,-30.84,4
1.55421E+12,-9.572019,0.09995792,1.5652094,-0.10865697,-0.034088463,-0.0479369,10.86,42.84,-30.78,4
1.55421E+12,-9.56723,0.12389994,1.5795746,-0.11824436,-0.04261058,-0.05219796,10.92,42.84,-30.72,4
1.55421E+12,-9.591172,0.18614918,1.6035166,-0.12250541,-0.04261058,-0.054328486,10.86,42.78,-30.72,4
1.55421E+12,-9.5385,0.13826515,1.4311341,-0.13209279,-0.04474111,-0.05006743,10.8,42.72,-30.72,4
1.55421E+12,-9.495404,0.0712275,1.5077485,-0.13741912,-0.04580637,-0.04580637,10.8,42.66,-30.72,4
1.55421E+12,-9.490616,0.11432313,1.5173253,-0.13528858,-0.040480047,-0.041545313,10.74,42.66,-30.72,4
1.55421E+12,-9.562442,0.08559271,1.5939398,-0.13528858,-0.037284255,-0.027696876,10.68,42.6,-30.66,4
1.55421E+12,-9.519346,0.10474633,1.5508442,-0.12676647,-0.039414786,-0.014913702,10.68,42.6,-30.66,4
1.55421E+12,-9.56723,0.19572599,1.5891514,-0.11504856,-0.041545313,-0.014913702,10.62,42.6,-30.66,4
1.55421E+12,-9.591172,0.11911154,1.6035166,-0.101200126,-0.03834952,-0.013848438,10.56,42.66,-30.66,4
1.55421E+12,-9.557653,0.15741876,1.6130934,-0.082025364,-0.03195793,-0.014913702,10.5,42.72,-30.66,4
1.55421E+12,-9.500193,0.13347675,1.5699978,-0.066046394,-0.025566347,-0.017044231,10.5,42.84,-30.6,4
1.55421E+12,-9.509769,0.17178397,1.4311341,-0.053263225,-0.015978966,-0.018109497,10.44,42.9,-30.6,4
1.55421E+12,-9.619903,0.2148796,1.6753427,-0.04261058,-0.012783174,-0.020240024,10.44,43.02,-30.54,4
1.55421E+12,-9.643845,0.10474633,1.5508442,-0.033023197,-0.011717909,-0.014913702,10.38,43.08,-30.42,4
1.55421E+12,-9.610326,0.09995792,1.608305,-0.029827405,-0.012783174,-0.00958738,10.32,43.14,-30.36,4
1.55421E+12,-9.548077,0.19093758,1.6609775,-0.024501082,-0.017044231,-0.00958738,10.32,43.2,-30.24,4
1.55421E+12,-9.548077,0.14784196,1.7040731,-0.020240024,-0.01917476,-0.005326322,10.32,43.2,-30.18,4
1.55421E+12,-9.653421,0.23403321,1.7184383,-0.011717909,-0.02130529,0.002130529,10.32,43.2,-30.18,4
1.55421E+12,-9.600749,0.14784196,1.5556326,-0.001065265,-0.020240024,-0.002130529,10.32,43.2,-30.12,4
1.55421E+12,-9.56723,0.24361002,1.809418,-0.001065265,-0.01917476,-0.002130529,10.38,43.2,-30.12,4
1.55421E+12,-9.586384,0.2148796,1.6418238,-0.004261058,-0.008522116,-0.004261058,10.38,43.26,-30.12,4
1.55421E+12,-9.68694,0.19093758,1.6897079,-0.001065265,-0.002130529,-0.018109497,10.44,43.26,-30.18,4
1.55421E+12,-9.610326,0.15741876,1.6753427,0.006391587,0,-0.015978966,10.5,43.32,-30.18,4
1.55421E+12,-9.619903,0.17178397,1.7088615,0.005326322,-0.007456851,-0.005326322,10.56,43.38,-30.24,4
1.55421E+12,-9.581595,0.3250129,1.5795746,0.001065265,-0.003195793,-0.007456851,10.56,43.44,-30.24,4
1.55421E+12,-9.562442,0.19093758,1.7040731,0.008522116,-0.005326322,-0.00958738,10.62,43.5,-30.24,4
1.55421E+12,-9.433155,0.31543607,1.8956091,0.013848438,-0.002130529,-0.010652645,10.62,43.5,-30.24,4
1.55421E+12,-9.514558,0.3824737,1.6753427,0.024501082,-0.001065265,-0.010652645,10.68,43.5,-30.24,4
1.55421E+12,-9.562442,0.3633201,1.6609775,0.02876214,0.003195793,-0.015978966,10.68,43.44,-30.24,4
1.55421E+12,-9.514558,0.3298013,1.6897079,0.036218993,0.008522116,-0.01917476,10.74,43.38,-30.24,4
1.55421E+12,-9.495404,0.27712885,1.6944963,0.034088463,0.007456851,-0.03089267,10.8,43.32,-30.18,4
1.55421E+12,-9.509769,0.3585317,1.6753427,0.029827405,0.018109497,-0.04261058,10.8,43.26,-30.24,4
1.55421E+12,-9.557653,0.27234045,1.6944963,0.022370555,0.027696876,-0.046871636,10.8,43.26,-30.36,4
1.55421E+12,-9.471462,0.29628247,1.5125369,0.02876214,0.03089267,-0.05219796,10.86,43.2,-30.42,4
1.55421E+12,-9.500193,0.23403321,1.5508442,0.035153728,0.029827405,-0.06391586,10.86,43.26,-30.54,4
1.55421E+12,-9.466674,0.2100912,1.6897079,0.035153728,0.025566347,-0.066046394,10.86,43.26,-30.6,4
1.55421E+12,-9.576807,0.19093758,1.6178818,0.029827405,0.01917476,-0.06711166,10.86,43.38,-30.66,4
1.55421E+12,-9.495404,0.24839842,1.4359225,0.022370555,0.008522116,-0.06498113,10.86,43.38,-30.78,4
1.55421E+12,-9.648633,0.3537433,1.5173253,0.022370555,0,-0.06178534,10.86,43.44,-30.78,4
1.55421E+12,-9.624691,0.31064767,1.5699978,0.01917476,-0.008522116,-0.053263225,10.86,43.44,-30.66,4
1.55421E+12,-9.557653,0.3298013,1.6370354,0.00958738,-0.01917476,-0.0479369,10.8,43.44,-30.6,4
1.55421E+12,-9.634268,0.3441665,1.6561891,0.00958738,-0.023435818,-0.043675844,10.8,43.44,-30.54,4
1.55421E+12,-9.619903,0.3585317,1.7136499,0.008522116,-0.025566347,-0.039414786,10.8,43.38,-30.42,4
1.55421E+12,-9.706094,0.31064767,1.7184383,0.005326322,-0.03089267,-0.034088463,10.74,43.38,-30.36,4
1.55421E+12,-9.677363,0.3824737,1.6178818,0.003195793,-0.037284255,-0.03195793,10.74,43.32,-30.3,4
1.55421E+12,-9.710882,0.20051439,1.7375919,0.008522116,-0.036218993,-0.03089267,10.74,43.26,-30.24,4
1.55421E+12,-9.595961,0.19572599,1.5939398,0.013848438,-0.037284255,-0.027696876,10.68,43.2,-30.24,4
1.55421E+12,-9.600749,0.28670564,1.6657659,0.029827405,-0.036218993,-0.03195793,10.68,43.2,-30.18,4
1.55421E+12,-9.509769,0.17657238,1.560421,0.05752428,-0.04580637,-0.040480047,10.68,43.2,-30.18,4
1.55421E+12,-9.514558,0.17657238,1.785476,0.098004326,-0.0479369,-0.053263225,10.68,43.2,-30.18,4
1.55421E+12,-9.476251,0.24839842,1.5652094,0.16405073,-0.04474111,-0.05752428,10.68,43.2,-30.12,4
1.55421E+12,-9.519346,0.095169514,1.8381484,0.23542345,-0.040480047,-0.05965481,10.68,43.2,-30.12,4
1.55421E+12,-9.442732,0.26755205,1.7280151,0.2545982,-0.03089267,-0.066046394,10.74,43.2,-30.06,4
1.55421E+12,-9.500193,0.3776853,1.7280151,0.21092236,-0.020240024,-0.056459017,10.8,43.2,-30.06,4
1.55421E+12,-9.476251,0.3681085,1.5125369,0.11824436,-0.010652645,-0.039414786,10.8,43.2,-30.06,4
1.55421E+12,-9.528923,0.46387658,1.7184383,0.022370555,-0.008522116,-0.03089267,10.86,43.2,-30.06,4
1.55421E+12,-9.619903,0.38726214,1.7567455,-0.005326322,-0.006391587,-0.024501082,10.86,43.14,-30.06,4
1.55421E+12,-9.519346,0.3298013,1.7088615,0.023435818,-0.006391587,-0.015978966,10.92,43.14,-30.06,4
1.55421E+12,-9.624691,0.38726214,1.6418238,0.04474111,-0.00958738,-0.00958738,10.98,43.08,-30.12,4
1.55421E+12,-9.533711,0.46387658,1.5891514,0.025566347,-0.006391587,-0.006391587,10.98,43.08,-30.18,4
1.55421E+12,-9.548077,0.52133745,1.4502877,-0.015978966,-0.015978966,-0.005326322,10.98,43.02,-30.24,4
1.55421E+12,-9.56723,0.42078096,1.5747862,-0.05006743,-0.01917476,-0.008522116,10.98,42.96,-30.3,4
1.55421E+12,-9.624691,0.3298013,1.6753427,-0.058589544,-0.01917476,-0.013848438,10.98,42.9,-30.36,4
1.55421E+12,-9.643845,0.3250129,1.632247,-0.05752428,-0.02130529,-0.018109497,10.98,42.84,-30.36,4
1.55421E+12,-9.643845,0.27712885,1.584363,-0.053263225,-0.01917476,-0.023435818,10.98,42.78,-30.42,4
1.55421E+12,-9.543288,0.29149407,1.584363,-0.049002163,-0.015978966,-0.03195793,11.04,42.72,-30.42,4
1.55421E+12,-9.624691,0.24361002,1.7567455,-0.04580637,-0.020240024,-0.040480047,11.04,42.6,-30.48,4
1.55421E+12,-9.619903,0.22924481,1.6514006,-0.0479369,-0.02130529,-0.041545313,11.04,42.54,-30.48,4
1.55421E+12,-9.562442,0.19572599,1.7136499,-0.043675844,-0.022370555,-0.043675844,11.04,42.54,-30.42,4
1.55421E+12,-9.572019,0.15741876,1.6705543,-0.029827405,-0.022370555,-0.04474111,11.04,42.54,-30.42,4
1.55421E+12,-9.543288,0.20530279,1.7615339,-0.014913702,-0.018109497,-0.040480047,11.04,42.6,-30.42,4
1.55421E+12,-9.519346,0.30107087,1.7423803,-0.006391587,-0.023435818,-0.03834952,11.04,42.66,-30.42,4
1.55421E+12,-9.471462,0.25318682,1.6514006,-0.006391587,-0.01917476,-0.03834952,11.04,42.72,-30.48,4
1.55421E+12,-9.591172,0.31064767,1.6609775,-0.010652645,-0.015978966,-0.040480047,11.04,42.84,-30.48,4
1.55421E+12,-9.605537,0.31543607,1.8046296,-0.00958738,-0.013848438,-0.039414786,10.98,42.96,-30.54,4
1.55421E+12,-9.581595,0.26276365,1.6944963,-0.005326322,-0.005326322,-0.03834952,10.92,43.02,-30.6,4
1.55421E+12,-9.519346,0.23403321,1.7280151,0.004261058,-0.001065265,-0.03834952,10.86,43.08,-30.66,4
1.55421E+12,-9.629479,0.30107087,1.7088615,0.002130529,0.005326322,-0.03834952,10.8,43.08,-30.72,4
1.55421E+12,-9.595961,0.2148796,1.5029601,-0.001065265,0.005326322,-0.040480047,10.8,43.08,-30.78,4
1.55421E+12,-9.452309,0.24839842,1.6178818,0.003195793,0.008522116,-0.041545313,10.8,43.08,-30.78,4
1.55421E+12,-9.576807,0.28670564,1.6130934,0.022370555,0.010652645,-0.040480047,10.8,43.02,-30.78,4
1.55421E+12,-9.543288,0.30107087,1.7184383,0.037284255,0.014913702,-0.041545313,10.86,42.96,-30.84,4
1.55421E+12,-9.509769,0.23403321,1.7567455,0.060720075,0.011717909,-0.04474111,10.92,42.9,-30.84,4
1.55421E+12,-9.586384,0.26755205,1.7232267,0.06498113,0.01917476,-0.043675844,10.92,42.9,-30.84,4
1.55421E+12,-9.572019,0.25318682,1.6514006,0.06178534,0.024501082,-0.053263225,10.92,42.84,-30.9,4
1.55421E+12,-9.639056,0.26755205,1.5221137,0.07350325,0.020240024,-0.056459017,10.92,42.78,-30.96,4
1.55421E+12,-9.552865,0.32022446,1.6849195,0.09054748,0.018109497,-0.053263225,10.92,42.72,-31.02,4
1.55421E+12,-9.557653,0.29149407,1.584363,0.08628642,0.013848438,-0.05219796,10.86,42.6,-31.08,4
1.55421E+12,-9.615114,0.24839842,1.5891514,0.07882957,0.00958738,-0.05006743,10.8,42.54,-31.14,4
1.55421E+12,-9.591172,0.30585927,1.6561891,0.070307456,0.008522116,-0.046871636,10.74,42.42,-31.2,4
1.55421E+12,-9.485827,0.32022446,1.6418238,0.06498113,0.004261058,-0.046871636,10.68,42.36,-31.26,4
1.55421E+12,-9.576807,0.3441665,1.6657659,0.058589544,0.004261058,-0.04580637,10.62,42.3,-31.32,4
1.55421E+12,-9.639056,0.3298013,1.5699978,0.04474111,0.002130529,-0.04261058,10.62,42.24,-31.38,4
1.55421E+12,-9.634268,0.31543607,1.6514006,0.039414786,-0.002130529,-0.043675844,10.62,42.24,-31.38,4
1.55421E+12,-9.619903,0.3537433,1.6226702,0.029827405,-0.004261058,-0.04474111,10.62,42.24,-31.38,4
1.55421E+12,-9.643845,0.30107087,1.7232267,0.018109497,-0.006391587,-0.043675844,10.62,42.24,-31.38,4
1.55421E+12,-9.5385,0.41120413,1.6418238,0.014913702,-0.010652645,-0.043675844,10.62,42.24,-31.32,4
1.55421E+12,-9.543288,0.492607,1.6657659,0.020240024,-0.010652645,-0.05219796,10.62,42.24,-31.26,4
1.55421E+12,-9.672575,0.44472298,1.4742297,0.011717909,-0.007456851,-0.053263225,10.68,42.3,-31.2,4
1.55421E+12,-9.591172,0.42556936,1.5652094,-0.010652645,-0.011717909,-0.0479369,10.68,42.3,-31.14,4
1.55421E+12,-9.581595,0.3537433,1.7950528,-0.023435818,-0.013848438,-0.040480047,10.62,42.36,-31.08,4
1.55421E+12,-9.634268,0.3250129,1.6897079,-0.011717909,-0.018109497,-0.040480047,10.62,42.36,-31.2,4
1.55421E+12,-9.595961,0.29628247,1.7423803,0.001065265,-0.02130529,-0.03834952,10.62,42.36,-31.32,4
1.55421E+12,-9.481039,0.39683893,1.6897079,0,-0.022370555,-0.037284255,10.68,42.36,-31.44,4
1.55421E+12,-9.610326,0.40641573,1.6178818,-0.007456851,-0.017044231,-0.037284255,10.74,42.42,-31.56,4
1.55421E+12,-9.519346,0.42556936,1.7136499,-0.012783174,-0.006391587,-0.040480047,10.74,42.42,-31.74,4
1.55421E+12,-9.442732,0.39683893,1.7040731,-0.014913702,-0.002130529,-0.041545313,10.8,42.42,-31.74,4
1.55421E+12,-9.543288,0.3250129,1.6705543,-0.011717909,0,-0.046871636,10.86,42.36,-31.8,4
1.55421E+12,-9.543288,0.42078096,1.7040731,-0.012783174,0.006391587,-0.051132694,10.92,42.42,-31.74,4
1.55421E+12,-9.509769,0.30107087,1.6226702,-0.018109497,0.010652645,-0.053263225,10.98,42.42,-31.62,4
1.55421E+12,-9.548077,0.24839842,1.608305,-0.023435818,0.004261058,-0.05219796,10.98,42.42,-31.44,4
